texto,nota,labels
"o femicidio é um dos crimes que mais vem crescendo no brasil, deixando em 5 ºlugar no racking de países que mais cometem essa prática, levando como maior objetivo a violação da honra, integridade e direitos da mulher. de 2003 a 2013 os homicídios de mulheres aumentaram em 21%, mais mulheres são assassinadas diarimente .esse ato geralmente é cometido por seu atual parceiro ou ex , que consequentemente não aceita o seu pedido de separação ,o fazendo achar que estásendo tirado do seu pedido de posse, assim o levando ao ódio.de acordo com pesquisas oscrimes geralmente se caracterizam-se nocomo abuso sexual, mutilação e degradação da identidade da vitima, 92 % que são agredidas preferem o silêncio com a ilusão de que a situação não se torne pior.contudo a melhor forma de acabar com essa situação é denunciando, precisamos de mais instituições voltadas aos direitos femininos, dos familiares, dando todo apoio e certeza de que nao haverá o fato da legitíma defesa por parte do acusado como nas maioria das vezes acontece nos tribunais de homicídios e tirando o estado de vítima quem teve sua vida tirada .segundo vadine gasman, representante da organização das nações unidas ,no brasil ""o primeiro passo para enfrentar o feminicidio é falar sobre ele .nossas mulheres merecem mais respeito, dignidade, e igualdade social. seu salário em empresas administrativas , quando atuam com o mesmo desempenho em cargos trabalhados por homens, tem o direito a igualdade de salários. assim vamos caminhando para um país mais justo.",100,0
"""uma mentira dita mil vezes torna-se verdade"".essa célebre frase de joseph goebbels, ministro da propaganda na alemanha nazista, permite refletir acerca do papel das ""fakes news""ou ""hoax""  na sociedade. estas acabam por exercer controle sobre o indivíduo e, por fim, nas decisões importantes, por exemplo, as eleições.em primeira análise, cabe pontuar que as notícias falsas exercem controle sobre o individuo. isso porque, essas noticiam acontecimentos extraordinários e alarmantes, logo o internauta sente grande vontade de compartilhá-las, uma vez que as vervê como algo importantíssimo e não tem o cuidado de pesquisar a fonte, já no outro geram o mesmo sentimento e, por fim, cria-se um rede de espalhamento de 'hoax"" . isso, é o observado em pesquisas divulgadas pela universidade de são paulo , as quais noticiama qual noticiaque 12 milhões de pessoas já compartilharam notícias falsas em alguma rede social.outrossim, as ""fakes news"" influenciam negativamente nas decisões tomadasna sociedade, por exemplo, as eleições. essa divulgam acontecimentos, falas, opiniões, gestos sobre determinadapessoa ou partido, os quais não são verdades, marcando negativamente sua imagem , logo quem é vítima das mesmas acaba sendo prejudicado e tem suas chances de vitória reduzidas para cargos públicos. a título de exemplo, é destacável as ""hoax"", divulgadas por blogs, sites e redes sociais sobre o candidato a presidência do brasil, josé serra, as quais impactaram negativamente sua imagem e diminuíram sua popularidade frente ao povo.é evidente, portanto, que medidas devem ser tomadas para diminuir o poder das ""fakes news"" na sociedade. diante disso, a agência brasileira de inteligência deve, em conjunto com o facebook, instagram e whatsaap, identificar e remover as notícias falsas, a fim de diminuir sua disseminação e seu controle sobre a população.",100,0
"segundo dados de diversos portais de notícia, após mudanças nas leis armamentistas realizadas pelo presidente jair bolsonaro, o brasil observou um aumento na circulação de armas de fogo entre civis. por consequência, houve também um crescimento de 5% nos casos de mortes violentas pelo país, apontado por dados do fórum brasileiro de segurança pública. esse fato evidencia como a posse e o porte de armas ocasionam pioras na violência urbana, acidentes domésticos e agrava situações inconvenientes, levando a se tornarem letais.primeiramente, de acordo com a frase do antigo jornalista, político e escritor henri lacordaire “a injustiça atrai a injustiça, a violência gera a violência.”,  por isso, na conjuntura da sociedade brasileira atual, flexibilizar a posse e o porte de armas de fogo, que são objetos para incitar atos violentos, iria apenas piorar os já altos índices de violência urbana, homicídios e outras mortes. além do baseado na lógica do pensador, também existem estatísticas que comprovam esse argumento, como o estudo do instituto de pesquisa econômica aplicada , o qual mostra que a cada 1% de aumento na circulação de armas de fogo pelo país, os índices de homicídios aumentam em 2%.ademais, outros dados do ipea também mostram que armas dentro de ambientes domésticos aumentam casos de violência doméstica, suicídios e mortes por brigas banais, devido ao facilitamento ao acesso desses objetos perigosos em momentos de descontrole. fora inúmeros casos de acidentes que poderiam ser evitados com crianças e adolescentes se não tivessem a presença de armas no local.portanto, é possível concluir, que o aumento da circulação de armas representa perigo à sociedade brasileira, sendo necessário que o stf  anule os decretos do presidente, através de julgamento, e também,que o mpf  fiscalize melhor a lei federal do estatuto do desarmamento, por meio da ação dos procuradores-gerais da república. dessa maneira, os brasileiros poderão seguir, verdadeiramente, em direção ao caminho da redução da violência.",160,3
"disse o filósofo maquiavel, ´´os fins justificam os meios.´´ .qual o meio justificaria o fim de uma pessoa tirar a sua própria vida?cerca de mais de 800 mil pessoas cometem suicídio por ano no mundo. o suicídio é tratado como um ato um tanto intrigante, pois nunca se sabe o que deu o real motivo dos indivíduos executarem o ato. os mesmos não têm a ajuda necessária para escapar de um problema piscológico ou mental, temos hoje o cvv, centro de valorização da vida, que tem por objetivo ajudar e até mesmo salvar as pessoas deste súbito fim, e claro trazer a saúde mental das pessoas que são cercadas por pensamentos suicidas, trazendo esperança e alívio para quem precisa de qualquer tipo de ajuda.não só jovens que tiram a sua própria vida, atualmente o número de idosos que cometem suicídio vem aumentando vorazmente, as principais causas é a depressão, problemas de saúde e abandono familiar. os idosos que se suicidam são na maioria das vezes adoráveis, doces e alegres! assim escondendo a sua dor e o fato de que precisam de ajuda. a depressão não só com os idosos, é um principal fator deste ato, muitas das vezes os familiares destes indivíduos não sabem dos seus problemas, aflorando mais o sentimento de inútilidade e solidão. levando - os ao ato.portanto, é imprescindível atitudes para a conscientização deste real ato que tem a responsabilidade de todos de nossa sociedade. e que os seres humanos também pensem mais em suas atuais atitudes uns com os outros, atitudes que podem levar ao suicídio!",100,0
"manuel de barros, grande poeta pós-modernista desenvolveu em suas obras uma ``teologia do traste`` cuja principal característica reside em dar valor às situações frequentemente esquecidas ou ignoradas. seguindo a lógica barrosiana, faz-se preciso, portanto, valorizar também a problemática dos dependentes químicos no brasil, ainda que existem desafios para o tratamento adequado. nesse sentido, a fim de mitigar os males relativos a essa temática é importante analisar a negligência estatal e a falta de empatia- reflexo do individualismo- solidificam tal mazela.nesse viés, é necessário destacar a forma como o estado costuma lidar com a dependência química no brasil. isso porque, como afirmou gilberto dimenstein, em sua obra ``cidadão de papel`` a legislação brasileira é ineficaz, visto que, embora aparente ser completa na teoria, muitas vezes, não se concretiza na prática. prova disso é a escassez de políticas públicas satisfatórias voltadas para a aplicação do artigo 6 da ``constituição cidadã`` que garante, entre tantos direitos, a saúde. isso é perceptível seja pela pequena campanha de conscientização acerca dos malefícios de substâncias químicas seja pelo pouco espaço destinado ao tratamento dessa psicopatologia nos hospitais. assim, infere-se que nem mesmo o princípio jurídico foi capaz de combater os desafios relativo ao tratamento de doentes químicos. além disso, a problemática encontra terra fértil no individualismo e na falta de empatia. nessa perspectiva, a escassez de divulgação de informações nas redes midiáticas e a falta de empatia resultam em concepções preconceituosas e agressivas. na obra ´´modernidade liquida`` zygmunt bauman defende que a pós-modernidade é fortemente influenciada pelo individualismo. em virtude disso, há, como consequência, uma baixa adesão do dependente químico na sociedade. assim, essa liquidez que influi sobre a questão do tratamento ineficiente funciona como um forte empecilho para essa resolução. portanto, vistos os desafios para o tratamento adequado de dependentes químicos, é mister uma atuação governamental para combatê-los. diante disso, o ministério da saúde deve intensificar o atendimento por meio de centros de reabilitação públicos, como o objetivo de promover o tratamento completo a dependência, desintoxicando o indivíduo e o reinserindo na sociedade. mediante a essas ações, a lógica barrosiana será consolidada no contexto brasileiro.",160,3
"visto o cenário atual como o trabalho docente está desvalorizado , percebe-se até mesmo a baixa procura pelo curso de licenciatura nas universidades, alguns cursos estam estãoameaçados de serem até removidos das universidades por falta de procura, vemos no brasil até piadas como ""faz licenciatura porque professor não faz nada e ganha muito"" o descaso com o trabalho docente ao nodecorrer dos anos, fez com que a própria sociedade zombasse do trabalho docente.muitas pessoas chegam a se influenciarem por outros a não fazerem licenciatura por motivos de ver a atual realidade no brasil, nelson mandela cita que a arma mais poderosa do mundo é a educação, se então os professores que trazem o conhecimento e a educação e isto está cada vez mais em declínio o que será das futuras gerações sem essa valorização será provavelmente um futuro com pessoas disputando para conseguir estudar até no ensino fundamental por falta de professores. como joanna field diz ""é fraco e depreciativo continuar querendo coisas e não tentar consegui-las.""; sendo assim um exemplo de os professores lutando por uma valorização da sociedade, trazendo conhecimento a qualquer custo e sendo cada vez mas motivos de piadas entre grupos sociais. com a baixa valorização do trabalho docente no brasil cabe ao ministério da educação trazer por meio das mídias palestras de como é importante valorizar o trabalho docente no brasil como uma maneira de conscientizar a população que a cada dia mais vem desvalorizando o trabalho docente, assim a sociedade parava de zombar dos professores e levassem a educação como algo sério, o que sempre deveria ser.",160,3
"podemos notar na série “as telefonistas"" uma inspiração em um problema real do brasil: a luta pelos direitos das mulheres na sociedade, a série espanhola aborda a história de 5 mulheres que buscam o fim da desigualdade de gênero, é a inserção das mulheres em qualquer âmbito social, seja: trabalho, esporte, política, entre outros . a sociedade possui um pensamento de que o homem é superior à mulher em tudo, no brasil pessoas de gêneros diferentes, mas que ocupam o mesmo cargo recebem salários diferentes, sendo o salário do homem maior que o da mulher, a porcentagem de mulheres que ocupam cargos políticos é relativamente baixo com isso é perceptível que a superioridade masculina ainda persiste em pleno século xxi. contudo, é notável que capacidade de executar diferentes atividades, não são definidas de acordo com o gênero, logo não há diferença entre homens e mulheres, exemplos de conquistas femininas é o direito do voto a todos, acesso à educação: escolas e faculdades, que possuem uma grande importância para o movimento feminista. portanto, medidas são necessárias para resolver esse impasse, e como já disse o filósofo imannuel kant “o ser humano é aquilo que a educação faz dele"".dessa forma, o ministério da educação ,em parceira com o ministério legislativo, breve devepropor a criação de uma lei que regulariza os direitos igualitários, e informar os mais importantes marcos conquistados por mulheres que participarão do movimento feminista por meio de campanhas e ações sociais que visam agregar essa questão para a sociedade.",150,1
"impossível se pensar a vida moderna sem os itens dependentes da mineração. eletrônicos, eletrodomésticos e automóveis são exemplos de objetos que na sua fabricação são utilizados ferro, alumínio, cobre dentre outros. o problema são os rejeitos gerados na extração mineral que são em grande quantidade e tóxicos. as grandes empresas precisam minimizar os impactos e não deixarem acontecer casos de rompimento de barragens como de mariana e brumadinho ambas em minas gerais.toda empresa precisa de autorização do estado para exploração mineral. são necessários estudos de impacto ambiental  e relatórios de impacto no meio ambiente . o problema brasileiro é legislação frágil se comparada a de outros países que proíbem, por exemplo, barragens consideradas de alto risco de rompimento . é o tipo mais barato e levou à morte centenas de pessoas e contaminou bacias hidrográficas importantes como a do rio doce e do paraopeba nos casos de mariana e brumadinho respectivamente.até os escritores mineiros carlos drumond  e guimarães rosa  criticavam em suas obras os impactos negativos da exploração descontrolada. “quantas toneladas exportamos de ferro? quantas lágrimas disfarçamos sem berro? ” lira itabirana . por mais que a constituição preveja o crime ambiental, os responsáveis quase nunca chegam a pena de prisão.destarte é preciso, portanto, mais rigor para emissão das licenças e fiscalização das atividades. o legislativo precisa propor leis que favoreçam a segurança mesmo que isso implique em redução dos lucros. os órgãos de fiscalização ambiental precisam fazer vistorias em intervalos mais curtos e disponibilizar canais de denúncia anônima para que irregularidadesque possam estar sendo maculadas por gestores sejam descobertas antes de desastres. os minerais são necessários, as mortes não.",100,0
"é notório que o saneamento básico é essencial na vida das pessoas. a privatização desse serviço é importante na economia brasileira, porém, deve-se considerar que o brasil é um país com diferenças sociais, portanto, diversos cidadãos brasileiros podem ficar sem acesso aos serviços básicos de saneamento, exigindo-se, assim, medidas das autoridades para que os direitos à vida e à saúde sejam assegurados.segundo o sistema nacional de informações sobre saneamento , cerca de 17% da população brasileira não tem acesso a água tratada, e apenas 46% do esgoto do país passa por tratamento . os dados do levantamento mostram um cenário que pode se tornar ainda mais perplexo com a desestatização do saneamento básico, visto que muitas pessoas não possuem renda suficiente para adquirir o acesso a esses serviços.é preciso considerar que o saneamento básico engloba diversos serviços que são fundamentais para a qualidade de vida da população, como no abastecimento de água potável, tratamento de esgoto, limpeza das cidades e recolhimento de lixo. a privatização desses serviços causa a falta de acesso a estes por parte da população de baixa renda , o que pode gerar doenças nessas pessoas, como a febre tifóide e muitas outras, que podem ser fatais.diante dos fatos expostos, é de suma importância que o ministério da saúde  , juntamente com o ministério da mulher, da família e dos direitos humanos , reúnam esforços para que esse acesso aos serviços básicos seja garantido, por meio de gratuidade destes a famílias de baixa renda. espera-se com isso, que toda população brasileira possa viver com a higiene e saúde básicas e que são seus direitos por lei.​​​​​​​",150,1
"o futebol é um dos esportes mais populares do mundo e no brasil não é diferente, sendo a causa da união e lazer de parte da sociedade em torno de um amor em comum pelo esporte e pelos clubes futebolísticos. dentro de toda essa pluralidade, ocorrem ações que nem sempre são positivas e ultrapassam a barreira da diversão, do respeitável e da humanidade. uma dessas ações são as constantes práticas racistas.recentemente, vimos repercutir o caso do jogador brasileiro vinícius junior, que atua no real madrid e foi vítima de ataques racistas por parte de marginais, travestidos de torcedores, na espanha. o caso trouxe novamente à tona a discussão sobre o tema, que realmente deveria ser mais constante, não bastando que episódios desprezíveis como esse precisem ocorrer para que haja alguma ação de conscientização.sendo uma mazela estrutural, ou seja, estando enraizado na sociedade, o racismo continua acontecendo no futebol porque continua acontecendo em todas as esferas sociais. desde cedo, somos condicionados a sermos racistas e isso só muda se há a desconstrução pessoal e coletiva de cada ser, precisando que cada um de nós esteja disposto a entender o contexto histórico e se livrar deste preconceito.portanto, medidas educacionais diversas devem ser tomadas, tanto por parte da sociedade, como dito, buscando conhecimento, quanto por parte dos governos que precisam instalar o antirracismo como prática social e moral, muito mais do que a ideia de movimento. vimos alguns avanços no brasil com a criação do ministério da igualdade racial, fundado em janeiro de 2023 e chefiado pela professora e ativista anielle franco. o ministério tem como atribuição elaborar políticas e diretrizes voltadas à promoção da igualdade racial e étnica, além do combate e superação do racismo, entre outras. ademais, o crime de injúria racial foi equiparado ao crime de racismo através da lei 14.532/2023, com penas menos brandas. caminhando a passos lentos, o país tenta reparar séculos de ódio e injustiça contra a população negra. é preciso que cada um de nós esteja consciente do nosso papel na mudança dessa realidade, pressionando os líderes políticos e se organizando em lutas conjuntas na rua e na internet em defesa das vítimas desses crimes. ",160,3
"a campanha ""let her run"" pede o fim de exames abusivos em mulheres atletas. o movimento teve início com o caso da sul-africana caster semenya, que apresentou nível de testosterona além do permitido, consequência de uma disfunção hormonal com a qual ela nasceu. desde então, a atleta tem enfrentado essa situação humilhante na qual a deixou a world athletics, sendo proibida de competir caso não se medique.violando os direitos humanos no que se trata de não discriminação, tal regulamento nega as atletas com variações nas características sexuais um direito igual de participar de esportes . são homens controlando os corpos das mulheres. é um problema atual, mas nasceu há muito tempo atrás. é inaceitável que mulheres sejam excluídas dessa forma, expostas cruelmente, sendo tratadas como se estivessem doentes e colocando sua saúde em risco para poderem se auto afirmarautoafirmar, provando que são do sexo feminino.a questão social, a saúde mental dessas atletas e a integridade delas são fatores muitíssimos importantes, mas, aparentemente, completamente descartados quando se trata de ""justiça"" na competição. segue o comentário de um homem favorável ao regulamento da world athletics: ""tem 'homem' que não tem vigor pra disputar com outros homens, então se camufla de mulher pra trapacear e conseguir vencer no meio feminino. isso é um absurdo."" sonhos sendo dilacerados, mulheres que nasceram para fazer o que fazem sendo impedidas, ouvindo de terceiros que elas não podem ser quem são. esse é o maior absurdo.​​​​​​​",150,1
"a pandemia de covid-19, que atingiu o brasil em meados de março de 2020, resultou na suspensão das aulas presenciais de diversas escolas, e em alguns casos, a suspensão pela educação a distância . embora essa modalidade já seja bastante utilizada no brasil, o ensino virtual, por muita das vezes, acaba por desencadear as mazelas da desigualdade que excluem professores e alunos do ensino on-line, visto que, grande parte deles não têm os recursos digitais necessários para elaborar e acessar as aulas, além do despreparo para utilizar e se adaptar as modalidades das plataformas digitais.primeiramente, é inevitável ressaltar a falta de recursos digitais, resultante da desigualdade, como um dos pilares para excluir docentes e discentes do ensino remoto . é notório que na sociedade brasileira, as populações que vivem nas áreas mais carentes e rurais, sejam as mais propensas a sofrerem com a exclusão digital, e sobre este fato, há professores e alunos que tentam lidar com essa limitação. devido à ausência de eletrônicos, como: computadores, tablets e notebooks, os celulares acabam se tornando o único meio para assistir e elaborar as aulas, o que muita das vezes dificulta o trabalho para os professores, que só têm um celular para uso pessoal, e para os alunos, que nem sempre têm um smartphone bom para suportar tais tecnologias. ademais, esse obstáculo se agrava quando a internet é o principal problema. com um país tão grande em extensão, várias regiões não contam com a acessibilidade a internet, e quando há a possibilidade de conexão, esse serviço vem em baixa qualidade e velocidade. além disso, frequentemente, o custo deste serviço supera as possibilidades financeiras da maior parte da população brasileira, haja vista o baixo valor da renda per capita nacional . logo, se torna impossível para estes educadores e alunos usufruir desta modalidade virtual.outrossim, é coerente dizer que a carência de preparo dos professores e estudantes, restringe os mesmos de utilizarem as plataformas digitais. acostumados com a forma tradicional de ensino, ou seja, presencialmente, e em um cenário global que exige a suspensão desta modalidade, educadores e alunos acabam tendo muita dificuldade em utilizar a educação virtual, pois, geralmente, esta plataforma digital acaba se tornando muito complexa para o uso de um público que, na maioria das vezes, não recebeu instruções para utilizar essa modalidade . esse desafio acaba sendo um obstáculo ainda maior para os professores que têm a idade mais avançada, pois os idosos estão muito mais distantes da familiarização com a internet e as plataformas digitais. dessa forma, se confirma a afirmação do filósofo francês, pierre levy que, ""toda nova tecnologia cria os seus excluidos"".logo, para diminuir a exclusão digital causada pela exclusão social na sociedade brasileira, é necessário que providências sejam tomadas. sendo assim, é essencial que o ministério da ciência e tecnologia institua de acesso à internet em locais públicos, como parques e praças e, principalmente, nas regiões menos atendidas por esse serviço. isso pode ser concretizado através de uma parceria com as operadoras e, com as escolas que podem ceder seus laboratórios de informática para a utilização dos computadores. ademais, para diminuir a falta de qualificação dos educadores e estudantes, é necessário que antes da implementação da ead no brasil, o ministério da educação estabeleça um plano de alfabetização digital, por meio de cursos gratuitos, oferecidos nas escolas e em centros comunitários, dando preferência para os idoso e, para os indivíduos de baixa renda.",150,1
"nos séculos passados o relacionamento entre as pessoas era visto como um matrimônio impossível de se separar tanto por valores morais quanto por dogmas religiosos. porém nos tempos atuais tanto os valores morais equanto religiosos não são impostos para as pessoas e a escolha pelo parceiro é respeitada, com isso em vista o imediatismo de encontrar uma pessoa para se casar e o individualismo na era moderna são os maus para a vida em conjunto em casais.em primeiro lugar, o imediatismo, segundo a psicanalista maria josé de mendonça, o consumo assim como no capitalismo é efetuado na mesma proporção. dessa forma o comportamento da ansiedade e de ter algo como posse, pode ser comparado com o capitalismo que no século xxi. a preocupação em encontrar alguém para conviver por vários anos é desvalorizado, porque o imediatismo em ser feliz é o mais importante.logo em seguida, a indivudualidade é essencial para o casal, porque é fundamental na autorrealização de um casamento, já o individualismo, como explica a educadora mba em gestão de pessoas suely buriasco, o segundo destrói relacionamentos e propicia a solidão. por isso a comunicação e o parceiro se colocar no lugar do outro pode manter o comprometimento entre os cônjuges em equílibrio.desse modo, os casamentos se tornam descartáveis pelo imediatismo e o individualismo que estão arraigados na sociedade moderna, e por isso a importância do ministério da família e direitos humanos intercederem eventos em conjunto com empresas privadas que colaborem em divulgar os fundamentos de um casamento estruturado, a fim de informar os cidadãos brasileiros as consequências do imediatismo e do individualismo numa relação matrimonial.",160,3
"segundo a teoria da seleção natural de charles darwin, é capaz de sobreviver por mais tempo o indivíduo mais adaptado ao ambiente. isso se evidencia no contexto de desigualdade social uma vez que os mais pobres possuem menos condições de sobrevivência que os mais ricos. nesse sentido, convém analisar o que leva à existência desse quadro e o que pode ser feito para revertê-lo.dados da organização oxfam de 2016 mostrou que 8 pessoas detêm mais dinheiro que metade da população mais pobre do mundo. essa é uma amostra do modelo econômico atual que estimula o consumo e o acúmulo de bens de forma desenfreada em detrimento da vida humana. no brasil, por exemplo, há um incentivo à concentração de renda na medida que a população mais rica não é taxada proporcionalmente aos seus ganhos; muito pelo contrário, é observado que as alíquotas no imposto de renda foram sendo reduzidas ao longo do tempo .acresce-se a essa problemática os prejuízos que os menos abastados sofrem cotidianamente: eles não têm acesso à saúde universal e de qualidade, não possuem um salário mínimo que possibilite boa alimentação e lazer como pregagarante a constituição federal brasileira de 1988 e, ainda pior, não têm uma educação pública que possibilite ascensão social e mais equidade de renda na sociedade.portanto, medidas são necessárias no combate a esse problema. é preciso que haja uma reformulação do sistema econômico mundial para que os mais ricos paguem impostos proporcionalmente a suas rendas e que os estados possam investir em acesso à educação e saúde , especialmente nos países subdesenvolvidos. isso pode ser pauta de conferências econômicas mundiais e mediado pela onu  de forma que se torne planos de metas justos e progressivos para cada nação. dessa forma, em um futuro breve, a desigualdade social pode se tornar algo menos absurdo do que se observa hoje.",100,0
"oos considerados ""diferentes"" são afetados e isso afeta sociedade, pois acabam se afastando achando que todos ao seu redor vão maltratar, ofender tanto como fisicamente como verbalmente e assim se isolando da sociedade.o ministério da educação ajuda com um programa, cuja ideia de se trabalhar, com o preconceito e o bullying de força pró-ativa surgiu do dobullying é algo que afeta o mundo todo , podendo causar tanto danos físicos como sociais, com isso trazendo consequência catastrófica a vários jovens.uma das consequências seria os danos psicológicos, quando se trata de bullying a maior área afetada é essa , causando assim vários problemas como afastamento da escola, sofrimento, e levando atéa morte.como alguns alunos sãoparceria com instituição americanas que já lidam com essa prática ahámuito tempo,  osucesso jáatingido pelo trabalho no brasil permite o reconhecimento de mudanças importantes da atitude em decorrência do aprendizado adquirido.sendo assim, éresponsabilidade da família,  e daescola reconhecerem esse problema e se conscientizar que é serio e que podemos acabar com esse problema.",50,7
"'' pouca saúde e muita saúva os males do brasil são''. a metáfora de macunaíma- livro de mário de andrade- retrata várias mazelas brasileiras. embora de 1928, a obra é atualizada pelo descarte irregular de lixo têxtil no país, acontecimento nocivo ao meio ambiente. assim, infere-se que os responsáveis por tal irregularidade é o estado e a sociedade civil organizada, setores indispensáveis para a manutenção do bem-estar social.a priori, para que os resíduos têxteis tenham um destino correto, é necessário a intervenção do governo federal, visto que, tal setor se mostra ineficiente no combate àa essa ameaça ambiental . sob esse viés, ratifica-se o conceito de ''estado mínimo'', do economista adam smith, que diz que o estado deve garantir apenas a segurança, a justiça e a defesa da vida. logo a chamada ""miniaquia"" negligencia setores fundamentais e, por conseguinte, o meio ambiente.outrossim, a falta de empenho popular na separação e descarte adequado do lixo têxtil é outro responsável pelo problema. segundo o pensador jean jacques rousseau, sociedade e estado devem fazer um ""contrato social"" a fim de evitar que uma barbárie se instaure no governo, entretanto, no que se refere ao descarte irregular de tecidos, a população não está cumprindo com seu papel no ""contrato"". portanto, governo e população devem unir forças para a resolução da problemática.destarte, estado e sociedade civil organizada devem atuar para garantir o fim do descarte irregular do lixo têxtil, na  oqual, deverá ser de fácil acesso à população. para isso, recurso do tesouro rotativo serão utilizados. tudo isso com o fito de proporcionar um destino correto para esse lixo têxtil e fazer com que o país tenha mais ''saúde'' e menos ''saúva''",160,3
"um dos melhores influenciadores digital digitaisdo brasil felipe neto tem sido vítima de acusação falsa e de ameaças na rede social desde que começou a fazer críticas a jais bolsonaro. em entrevista ao jornal nacional infuciado digitar afirmou que não imaginava que reação fosse tão forte.em primeiro analistasanálise, vemos que importo e grande sociedade cancelamento, disse '''alisom v. marque e jornalista com mba em marketing digital e mestre em administração ele explica que cancelamento existe há muito tempo mas em nível e compressões diferentes do que difrente do gente conhece e vivecinciavivencia,o movimento #me too que denunciava assédio sexuais e o abuso de homens conhecido com mulheres.em seguida segundaanálise vimos que o impacto do cancelamento narede social,de um lado nós temos um grupo de pessoas privilegiadas que pela primeira vez na vida estão sendo confronto com sua atitude que na melhor são morealmentemoralmente inconcebível e criminosa. verifique-se ambiente em que acontece esse linchamento virtual como twitter, facebook e instagram , que leva ao cancelamento, não possui ainda regras claras sobre o que é possível fazer por lá ou não. no entanto, isso pode ser uma oportunidade de constituir novas mobilizações, entendendo limites, formas de até melhorar as redes sociais e de criar fóruns públicos, além de permitir a atuação de educadores, políticos, pessoas do sistema judiciário, sendo mais possível criar um debate geral sobre condutas puníveis e educativas e como lidar com punições recorrentes. ",120,2
"os grandes problemas com os impactos ambientais causados pelo homem vêm desde a época da revolução industrial, quando a urbanização se espalhou por todos os países, a partir daí levando o homem a intervir cada vez mais de forma negativa no ecossistema da terra. voltando aos tempos atuais o descaso com o futuro ambiental e social foi se tornando cada dia pior , sendo desenvolvido principalmente por grandes potências mundiais como: estados unidos, rússia, china, japão, coreia do sul e do norte, etc.com a substituição de mão de obra humana por máquinas houve o aumento da produção e consequentemente a exploração dos recursos naturais cresceu de forma desordenada em um curto período de tempo . com o aumento da produção em massa, nações como china e estados unidos se sobressaíram na disputa, elevando de forma significativa o seu produto interno bruto, enquanto outros países, tais como: venezuela e somália sofrem com a falta de produção. com isso empresas que custam até trilhões de dólares conseguem explorar com mais facilidade as regiões com maiores dificuldades financeiras, passando por cima de leis, do dever global de proteção e prevenção de grandes tragédias, engajando-se exclusivamente na produção de dinheiro de forma não consciente.as leis que exigem maior responsabilidades das empresas no brasil,estão em vigor desde de 1998, porém vários marcos negativos aconteceram de lá para cáe poucos responsáveis punidos de acordo com a lei. as grandes tragédias ocorrem por meio da falsificação dos documentos necessários e a falta de cuidados fundamentais com obras realizadas pelas empresas. depois de haver desastres que tiram centenas de vidas, a punição não acontece como da maneira prevista no artigo constitucional, deixando-as livres de possibilidades de interditamento ou fechamento em definitivo se há reincidência.portanto, medidas são necessárias para resolver o impasse. uma reforma nas leis do estatuto da constituição que promova a comprovação de adulteração de documentos de regulamentação, seja suficiente para o fechamento de forma definitiva daquele local , no caso de 2 grandes tragédias que venham ocorrer na mesma empresa, ela será fechada no país e todo o dinheiro absorvido com a exploração durante 10 anos será reembolsada e dividida para famílias, vítimas e reconstrução do ambiente prejudicado, prisão imediata de todos os cargos importantes que tiveram envolvimento com o impacto naquela área. e total autonomia a biólogos, pesquisadores, e engenheiros ambientais e civis da região para que possam fazer visitas periódicas, e se houver a detectação por meio deles de algo relevante e prejudicial, os ministérios da justiça e do meio ambiente serão acionados e entrarão em ação para fazer a investigação aprofundada da área e dos documentos enquanto é tempo.",100,0
"segundo a primeira lei de newton, um corpo tende a permanecer em repouso até que uma força atue sobre ele. de modo análogo o desmatamento e as queimadas são atos inerciais, precisando assim de uma força para derrotar tais ações. neste sentido, convém analisarmos as principais consequências de tais posturas negligentes para sociedade.a problemática do desmatamento e queimadas na amazônia se deve não só a falta de diligência do governo com relação a segurança do local e como também a impunidade dos criminosos, visto que grande parte da exploração ocorre ilegalmente para nutrir interesses econômicos individuais. de acordo com aristóteles no livro “ético a nicômaco”, a política serve para garantir a felicidade dos cidadãos, logo se verifica que esse conceito encontra-se corrompido no país.por conseguinte, se nenhuma medida for tomada, em alguns anos não existirá esse importante bioma que possui uma vasta biodiversidade, que proporcionou remédios para doenças, além de funcionar como um irrigador para o planeta, fazendo com que algumas regiões não fossem um completo deserto . em virtude com o líder indiano gandhi, aquilo que se faz no presente determina o futuro. assim, uma mudança é necessária em relação à exploração para mudar essa inércia.portanto, cabe ao estado tomar providências para amenizar o quadro atual. para que essa exploração ilegal não aconteça, o mesmo deve fiscalizar e punir aqueles que praticam para que assim essas ações diminuam e promova palestras juntamente com o mec  nas escolas para que advirta a comunidade sobre a importância em preservar a amazônia. somente, assim o governo funcionara como a força suficiente descrita por newton e mudará o percurso da exploração.",100,0
