texto,nota,labels
"barão de itacaré,um dos criadores do jornalismo alternativo na época da ditadura no país estava certo ao dizer:""o brasil é feito por nós, só falta desatar os nós"".nesse sentido a cultura da erotização infantil se configura como um dos nós a serem desatados no atual cenário mundial.diante dessa perspectiva cabe avaliar os fatores que favorecem esse quadro,o qual ocorre inegavelmente devido não só pela má influência midiática,mas também pela omissão familiar.mormente é fulcral pontuar que a cultura da erotização infantil, deriva principalmente da má influência exercida pela mídia, que couve tais recorrências.de acordo com o sociólogo francês pierre bourdieu, ferramentas que foram criadas para serem objetos de democracia, não devem ser convertidas em mecanismos de manipulação.sob esse viés,a mídia promove e permite a divulgação na formação social das crianças.desse modo, é inaceitável que os meios de comunicação social compactue com tais atos,torna-se necessário desse modo,superar esses paradigmas que afetam esses indivíduos.ademais, é imperativo ressaltar a importância da família na base educacional de formação das crianças, entretanto,quando esses indivíduos parentais se omitem, dificulta a resolução desse empensilho.segundo o estatuto da criança e do adolescente  ,todas as crianças devem gozar de direitos inerentes à pessoa humana em evolução,e necessitam de atenção e cuidado extremo dos seu responsáveis.todavia, é nítido que esse direito não se emprega na realidade atual,já que a imagem de muitas crianças são constantemente adultizadas,e as famílias não cumprem com o seu papel de supervisionar.tudo isso contribui para a perpetuação desse quadro infesto.depreende-se, portanto,a necessidade de se combater esse impasse.distarte, é imprescindível que o estatuto da criança e do adolescente ,por intermédio de palestras ministradas por psicólogos e profissionais capacitados, aborde nas escolas públicas de ensino infantil o problema supracitado.tais palestras devem contar com os responsáveis famíliar,para que possam saber a melhor maneira de agir diante do quadro,essas palestras também deve ser webconferênciadas em sites da escola e dos demais envolvidos,a fim de atingir um público ainda mais abrangente.com isso espera-se mitigar esse problema,para que assim as criança não continue com seus direitos banalizados.",160,8
"no filme francês ""cuties"" a protagonista é admiradora de um grupo de dança e para se adequar a esse conjunto ela realiza movimentos e gestos não apropriados para a idade dela, consoante a isso o longa metragem pode influenciar as crianças que assistirem a reproduzir esses movimentos.a criança tem que viver o tempo dela, ou seja, brincar, estudar, se divertir no geral, mas no momento que as pessoas próximas a ela começam a adultizar e erotizá-la, além de acabar com sua infância pode acarretar problemas que o brasil vem sofrendo muito cujo é o engravidamento precoce.o fato de menores de 14 anos usarem redes sociais pode sugerir a ela a imitar fotografias inapropriadas, suscetíveis a vídeos inadequados, por conseguinte virando alvo de pedófilos.​​​​​​​entretanto medidas precisam ser tomadas, o ministério da educação promover projetos nas escolas de orientação sexual, assim como disse immanuel kant "" o ser humano é aquilo que a educação faz dele"" . diante disso os pais devem educar os filhos sobre o corpo e supervisionar o que andam fazendo na internet, sendo assim a criança pode ter sua infância.",160,8
"em um mundo globalizado e dinamicamente tecnológico como a sociedade encontra-se, não é incomum perceber a participação serôdia das pequenas faixas etárias ao universo da internet, já que desde a mais tenra idade a criança é submetida a ele. no entanto, tal aproximação não produz somente qualidades, mas também grandes problemas à formação do indivíduo, como é o caso da erotização precoce.ainda em estágio de amadurecimento, esta população é desprovida de certos discernimentos; e o fácil acesso a conteúdos sexualmente explícitos, principalmente nos meios digitais, atrelados ao desejo pessoal de conhecer seu próprio corpo, os faz querer compreender o processo sexual sem ter as qualificações necessárias para tanto, tornando-os vítimas de uma alienação sem limites, sendo influenciados por terceiros no modo de pensar, agir, vestir, entre outros, colocando em risco a boa conduta na sociedade na qual serão futuramente inseridos. consoante a isto, o processo de maturidade mental, social e psíquica da juventude é antecipado, causando uma adesão rápida ao mundo adulto que traz altos malefícios para todos.a mídia e as redes sociais são as maiores influenciadoras neste processo, pois a erotização infantil é constantemente utilizada por sites e até mesmo pelo mercado de filmes como objeto de venda. contudo, outros fatores podem ser creditados a esta prática, como a negligência dos pais, da escola e demais grupos sociais no que tange a correta educação sexual de menores e a falta de atenção dos mesmos no comportamento digital das crianças.portanto, é necessária a participação efetiva do governo, das autoridades educacionais e médicas e das famílias na criação de uma ação de combate nacional, divulgada na internet, nas escolas e nos estabelecimentos de saúde que proporcione uma educação sexual sadia, por meio de palestras e vídeos com professores e especialistas, ensinando critérios corretos de corpo e mente, para que a infância possa ter à sua disposição uma fonte segura de ensino. a maior rigidez no controle e fiscalização de sites e outros meios de comunicação que pratiquem a erotização também seria uma forte impulsionadora para corroborar com a extinção desta prática no espaço virtual e social, levando os responsáveis à justiça. com isso, compreendemos que este mal será, em pouco tempo, diminuído e praticamente inexistente no país, para que as crianças do presente proporcionem adultos conscientes do futuro.",200,9
"não é novidade que com a chegada da internet e o mundo das mídias sociais as pessoas estão expondo cada vez mais suas vidas online, uma das formas de exposição mais sensíveis que há é envolvendo crianças.atualmente é cada vez mais comum observar crianças com um comportamento impróprio para sua idade, em alguns lugares vira um requisito, como se fosse necessário tal adultização, elas que muitas vezes influenciadas pela mídia desejam aparentar e agir como se fossem mais velhas tentam pular fases essenciais da vida para seu crescimento, se mostram de forma sexualizada tanto online quanto em seu cotidiano. de forma geral, apresentam aspectos não saudáveis que não condizem com a sua idade, coisa que é prejudicial para a criança e poderá afetar seu desenvolvimento futuro, a infância é uma parte crucial da vida de qualquer pessoa e jamais deve ser negligenciada.no entanto é de suma importância que os pais fiquem atentos e não tentem incentivar tal comportamento em seus filhos, procurem supervisionar os conteúdos consumidos pelos pequenos e manter hábitos condizentes com a idade da criança.",160,8
""" o problemas esta na cabeça de vocês "" frase usada por pais brasileiros quando os mesmos optam por fazer seus filhos utilizarem vestes mais sensuais com o propósito da ""beleza"" e viraliza na rede.no brasil o estilo é completamente diferente de outros países, vossas roupas são na maiorias das vezes rasgadas, tanto calças quanto saias e short, sendo esses dois últimos sendo extremamente curtos, utilização de croppet e vestidos apertados . essas seriam roupas, na maioria das vezes, adequadaspara adultos ou até mesmo adolescentes, todavia tem pais que extrapolar acreditam que vestir seus filhos assim, e faze los dançar de modo sensual, é algo bonito, não só isso mas como também usam disso para expor a criança na internet com o propósito de viraliza e ganhar lucro. já quecomo se sabe crianças ganham uma atenção especial na internet. o caso da mc melody é a amostra dessa situação, uma criança de 13 anos, que em 2015 fora exposta para toda internet, onde a mesma vestia roupas não condizendo com sua idade, ditando frases adultas e dançando de modo sensual que fora ordenado por seu pai, sendo ele o único a lucrar em cima da infância perdida da própria filha . esse é o jeito dos pais brasileiros de sexualizar seus filhos, em outros países o modo é diferente mas as ideias são as mesmas.portanto, o problema inicial de toda a cultura da erotização infantil começa dos pais que acreditam que seu filhos não passam de objetos a render lucros.",120,6
"por um lado, é possível observar crianças crescendo de forma saudável e normal. por outro, crianças que crescem com seu corpo sendo sexualizado a todo mundo.o mundo da sexualização não está somente no meio dos adultos, mas é encontrado constantemente no meio infantil; crianças estão tendo seus corpos sexualizados na internet e expostos para que o mundo veja, em troca de fama. ação essa que, sequer deveria existir. crianças devem ser crianças.conviver nos dias atuais, tem se tornado tarefa difícil afinal, ver crianças sendo erotizadas a todo momento é algo complicado de se aceitar. a erotização infantil já vem de muito tempo, e cremos que algum dia possa não mais existir, mas para que isso ocorra temos todos que ter conhecimento e fazer algo a respeito. não alimentar essa cultura da erotização;a sexualização infantil tem dois lados: o lado em que é descoberto na idade correta e de forma natural; e outro que é forçado. se nosso governo conseguisse criar leis para que isso se torna-se crime hediondo, conseguiríamos dar mais passos a frente. deve ser feito algo, para que essas crianças não sofram mais consequências do que já sofrerão no futuro. se nada fizermos e continuarmos a assistir sentados, continuará e irá piorar a cada dia mais e mais. devemos agir! por um brasil melhor e por nossas crianças.",160,8
"atualmente, as crianças brasileiras vêm sendo extremamente sexualizadas principalmente em redes sociais. mas isso pode ocorrer indiretamente ou diretamente, é possível vê casos de crianças agindo como adultos e dançado de forma ""sensual"", mesmo sabendo que a maldade está nos olhos de quem vê , não significa que isso se torne algo que uma criança deva está fazendo.um grande exemplo de grande exposição e erotização infantil é a cantora melody, que com seus 8 anos de idade subiu ao um palco ao lado do seu pai e começou dançar funk igual uma mulher adulta na frente de uma plateia e desde então a mesma não agiu mais como uma criança  eé sim como uma adolescente, atualmente, com quase 14 anos de idade ela age como uma adulta.e muitas crianças, por sua pureza, acham isso normal e algo legal e acabam reproduzindo por se sentirem maravilhadas com isso, é realmente ao olhar de uma criança não existe maldade nenhuma em dançar, porém não é uma dança apropriada para a idade delas.​​​​​​​para melhorar essa questão, os pais deveriam  conversar com seus filhos e explicar que esse tipo de conteúdo não é para criança e que se no futuro quando estiver com uma idade mais avançada quiser dançar isso, não teria problema algum.",160,8
"esse assunto é um tanto quanto delicado, pois vai muito de quem está falando e quem vai escutar, muitas pessoas não entendem a diferença entre conversar com uma criança sobre sexo e ensinar coisas impróprias para ela sobre o tema. as palavras precisam serem medidas e cautelosas pois na cabeça de uma criança qualquer explicação errada pode virar um trauma ou faça com que a criança realize algo impróprio para a idade.apesar de todos os ricos que alguém pode correr em ensinar uma criança , é sim muito importante para que a criança já cresça sabendo o básico sobre alguns fatos sexuais, óbvio, que todos eles devem induzir a criança há não pensar em alguma atividade física, mas sim algo que acompanhe a realidade dela e que ela possa entender que seu corpo não pode ser violado e nem tentar violar o de uma outra criança.e para crianças que tenham problemas com isso é indicado que procure ajuda de um psicólogo para evitar futuros traumas e frustrações para a criança. entre tudo podemos perceber que tudo vai depender das pessoas responsáveis por trás das criança escolherem entre fazer com que a criança cresça saudável mentalmente e que possa aproveitar sua infância ou uma criança que se afunde em medos e memórias ruins, por esses motivos percebemos que ser pai ou mãe não é uma tarefa fácil e muito menos vai ser para quem não estiver preparado.",160,8
"em um dos episódios da série “law and order svu”, a protagonista, detetive benson, cuida de um caso envolvendo a erotização de uma criança, como forma de prazer para os colegas do pai. fora da ficção, é possível perceber que a erotização infantil também se faz presente na realidade e apresenta contornos específicos. com efeito, para melhor entender essa situação e os perigos que ela proporciona, é necessário analisar suas causas, sendo elas: a falta de informação, bem como a insuficiência legislativa.em primeiro plano, é importante salientar que a falta de informação é uma causa latente do problema. segundo foucault, na sociedade pós-moderna, muitos temas são silenciados para que estruturas de poder sejam mantidas. visto que, diversos casos estão atrelados a estruturas de poder econômicos e sociais, confere-se essa citação na realidade contemporânea brasileira. diante disso, verifica-se uma lacuna em torno dos debates sobre a sexualização precoce, o que contribui com o aumento da falta da população sobre a questão, tornando sua resolução mais dificultada.em segundo plano, outra causa para configuração do problema é a insuficiência legislativa. visto que, mesmo com a existência de leis para a proteção desses jovens, como na constituição federal de 1988-que parte de uma doutrina de proteção integral da criança-os casos ainda estão presentes. um exemplo que atingiu a mídia foi o da cantora melody, que, ainda criança, era instruída pelo pai a utilizar sutiãs com bojo e posar para fotos de maneira imprópria, com o afinco de impulsionar sua carreira de cantora. as leis foram insuficientes para proteger essa garota que segue sendo sexualizada nas redes sociais e fora delas também. reforçando, assim, o conceito de foucault sobre as relações de poder silenciarem o tema.​​​​​​​portanto, uma intervenção faz-se necessária. para isso, é preciso que o governo federalimplemente palestras em praças públicas -para que todo cidadão tenha livre acesso- com o afinco de conscientizar a população sobre o pertinente problema e instruí-la a chamar as autoridades caso presenciem a situação. ademais é necessário maior impulso nas leis de proteção à criança, por meio de implementação de multas graves e tempo na cadeia ampliado para os criminosos, com a aprovação do poder legislativo. espera-se que, com essas medidas, crianças como a de law and order e melody, não tornem a experienciar a sexualização precoce.",160,8
"o estatuto da criança e adolescente , conjunto de normas que visa a proteção integral da criança e adolescente, prevê em seu artigo 4°, o dever da família e da sociedade, de garantir o direito à vida, ao lazer e à educação, às crianças e adolescentes. por conseguinte, os adultos e responsáveis não devem induzir, praticar ou violar comportamentos adultos na presença de criança, e advertir a erotização precoce. no entanto, tal prerrogativa não tem se reverberado com ênfase na prática quando se observa a erotização infantil,dificultando, a universalização desse direito social. esse cenário antagônico é fruto tanto do acesso precoce à internet, quanto da negligência parental. diante dessa perspectiva, torna-se fundamental a análise dos fatores que favorecem esse quadro.em uma primeira análise, deve-se ressaltar que o acesso precoce à internet é um precursor do problema, já que a internet disponibiliza acesso a sites de ordem imprópria, colaborando para a persistência da transgressão, influenciando ao adiantamento sexual de menores. podendo gerar em fracasso escolar, transtornos, vício e falta de infância . segundo o pensador thomas hobbes, o estado é responsável por garantir o bem-estar da população, entretanto, isso não ocorre no brasil. visto que, os setores governamentais não interferem em tais recorrências. desse modo, faz-se mister a reformulação dessa postura estatal de forma urgente. ademais, é fundamental apontar que a negligência parental impulsiona a erotização infantil no brasil. nesse sentido, os responsáveis colaboram para a persistência do problema, ocasionado por violência sexual ou indução. a erotização infantil pode ser dada de forma indireta e direta, tanto uma demonstração de modo sexual quanto uma violação de seu corpo de maneira precoce. além disso, um outro fator é a falta de atenção dos pais voltada as publicidades e redes sociais prorrogando uma medida de advertência. logo é inadmissível que esse cenário continue a perdurar.​​​​​​​portanto, dadas as questões anteriormente problematizadas, são necessárias medidas para mitigar os problemas com a erotização infantil. ao estado cabe o incentivo às políticas públicas já existentes vinculadas ao ministério público, com o objetivo de oferecer a sociedade uma melhoria. por sua vez, cabe às organizações não governamentais, empresas e escolas a fiscalização destas políticas públicas, e a realização de medidas que as auxiliem, através de campanhas e publicidade. por fim, cabe aos indivíduos a participação nos projetos já existentes, sendo através do voluntariado ou do incentivo a discussão do tema em sua comunidade. assim, a partir dessas medidas a erotização infantil possa ser reduzida ou solucionada como prevê no estatuto da criança e do adolescente.",160,8
"a erotização de mulheres é muito comum, o que é um grave problema no mundo, mas um problema ainda mais grave quando essa erotização começa na infância e adolescência, de acordo com o psicanalista freud é onde se é desenvolvido o caráter, afeições e construções psicológicas para um adulto emocionalmente e psicologicamente saudável.no livro ""lolita"" de vladimir nabokov, é nos apresentado um homem que está interessado em uma menina de 12 anos de idade, onde ele relata os desejos e paixões pela jovem, a crítica da obra para algumas pessoas seria muito simples, considerar a paixão de um adulto por uma criança é errado e crime, porém surgem outras interpretações da obra.esse fato nos faz refletir em como a criança sofre objetificação, e a forma como o narrador descreve-a traz essa erotização do corpo infantil, o livro apesar de ser de 1955 é muito atual, pois, ainda hoje é possível acessar em redes sociais, posts feitos em sua maioria por homens, comentando em fotos com tom sexual, pejorativo e em alguns casos acediosos de meninas muitas vezes menores de idade, o que contribui para essa cultura de erotização do corpo infantil.contudo, alguns meios podem ser tomados para a diminuição desses casos, como o acesso à internet controlado por pais de menores de idades, controle maior de redes sociais para menores, mas acima de tudo uma maior fiscalização e denúncia dessas pessoas que comentam e incentivam crianças e adolescentes a postarem fotos de biquíni, em poses sexualizadas, entre outras.deste modo, com a conscientização e colaboração de pais e responsáveis e a maior fiscalização e punição de adultos com esse comportamento, é possível criar um ambiente seguro para as crianças e adolescentes na internet, diminuindo assim a cultura da erotização infantil.",160,8
"a série de livros “harry potter” mostra o crescimento saudável de crianças, onde todas as experiências tem seu tempo respeitado. fora do contexto ficcional, é cada vez mais frequente a erotização precoce de crianças . portanto, é urgente mitigar a negligência governamental e a indiferença da sociedade para cessar essa mazela.primeiramente, é importante questionar a postura do poder público frente à sexualização precoce de crianças. a esse respeito o filósofo john locke dissertou que é dever do estado garantir os direitos naturais do cidadão - dentre eles o resguardo à infância. no entanto, quando se tem em vista casos de erotização precoce como o da cantora melody - que foi sexualizada desde os oito anos - percebe-se que que a arena pública não está cumprindo sua função, o que para locke é uma quebra do ""contrato social"". logo, é necessário que o estado tome as providências cabíveis para resguardar a infância das crianças brasileiras e erradicar a erotização infantil.ademais, a indiferença do corpo social frente a sexualização prematura das crianças mostra-se entrave no problema . nesse sentido, o sociólogo émile durkheim disse que o fato social é uma maneira coletiva de agir de pensar. nesse viés, quando a sociedade não entende a importância do resguardo da infância e estimula o crescimento precoce das crianças - com comentários como “e as namoradinhas” ou “ela é bem maduro pra idade” - é provável que as crianças achem que já são adultas e pulem a infância acabando em um processo de erotização precoce. portanto, é urgente que os indivíduos desconstruam essa postura para acabar com a sexualização prematura das crianças.urge, pois, que a erotização infantil seja acessada, sob pena de graves prejuízos à nação. cabe ao ministério da família, no exercício da sua função social, promover campanhas, por meio da distribuição de folhetos e propagandas nos meios de comunicações, com a finalidade de conscientizar a população e mitigar a sexualização precoce de crianças. assim, será possível viver numa realidade análoga a do livro “harry potter”.",200,9
"quando josé sarney atuava como presidente do brasil, a constituição que ainda hoje rege o paísfoi sancionada. esse conjunto de leis assegura a criança que é dever de sua família lhe proteger de qualquer forma de negligência e exploração, entretanto esse público vem sendo influenciado pela cultura da erotização . tal problema é desencadeado não só em razão da irresponsabilidade da família, mas também devido à forte influência da mídia entre as crianças.em primeiro plano, observa-se a família como principal meio de influência a uma criança, sendo a base da sociedade por direcionar o caráter e o futuro do indivíduo nela criado. como afirmado na constituição, é obrigação da família cuidar para que as crianças não sejam colocadas em posições que comprometam sua infância ou mesmo sua mentalidade e assim não encurtem esse período essencial que formação da personalidade , como afirmado no portal brasil escola.por outro viés, nota-se a má influência da mídia, que não só silencia esse problema recorrente, bem como distorce a situação provocando um sentido de corretismo a essa realidade. como mencionada por pierre bourdieu: “o que foi criado para ser instrumento de democracia não deve ser convertido em mecanismo de opressão”. atualmente a internet popularizou-se no meio infantil e vem influenciando fortemente as crianças a sexualização, isso através de inúmeras formas, principalmente pelos aplicativos. a política de dados proposta à confirmação sempre que se adquire um novo programa vem sendo insuficiente para barrar tal realidade, gerando o acesso de menores igualmente a imagens, vídeos e entretenimentos que não lhe seriam permitidos perante a lei.​​​​​​​analisando-se o proposto é indubitável a atuação por parte da família através do ensino do uso das redes, acompanhando o uso feito pelas crianças e impondo restrições para que não sejam mais envolvidos na atual cultura de erotização. além da essencial participação das mídias, que através de influenciadores digitais que atingem o público infantil devem expor este problema e combatê-lo com consciência. dessa forma avançar-se-á para uma sociedade menos negligente com os que lhe formarão no futuro ​​​​​​​e consequentemente mais ciente de seus deveres.",160,8
"atualmente com a valorização da internet, a sociedade concede cada vez mais a visibilidade de crianças e adolescentes, tornando-se um ato normal perante a mesma. convém lembrar que, no passado, as meninas casavam-se antes mesmo de completarem quinze anos, e os meninos começavam a trabalhar cedo. diante disso, é possível afirmar que o mundo cibernético influencia no desenvolvimento da criança?em primeiro lugar, a exposição de conteúdos inapropriados para menores é, no mínimo, deplorável. com essas informações precoces as crianças terão dificuldades e diversos problemas até a sua fase adulta, pois elas aprendem tudo aquilo que vivenciam. segundo psicólogos, as grandes mídias influenciam a normalidade da erotização infantil, deixando o público alvo à mercê de conteúdos libidinosos, assim, como também, o avanço da tecnologia contribui para este contratempo.segundamente, é crescente a taxa de conteúdos depravados, cuja, crianças são protagonistas. é notório que os pais tèm que ter muita responsabilidade ao '""lançarem'' seus filhos nesse meio tecnológico, pois há um certo perigo por trás das telas, onde muitas crianças buscam atenção e acabam sendo vítimas da pedofilia, em consequência, impactando o corpo e a mente.​​​​​​​desse modo, os pais têm um papel importante para a resolução deste barbilho, criando uma interação familiar para o entretenimento de seus filhos, os tirando de qualquer ambiente absurdo e/ou destrutor e precavendo-os de conteúdos imorais nas redes, à vista disso, é necessário diminuir o uso de aparelhos eletrônicos para menores e, também, evitar atos impróprios que eles desconhecem. a educação social e moral começa dentro de casa.​​​​​​​",160,8
"a atitude blasé - termo proposto pelo sociólogo georg simmel no livro ""the metropolis and mental life"" - ocorre quando o indivíduo passa a agir com indiferença em meio às situações que ele deveria ter atenção. sob essa ópticaótica, encontra-se a cultura da erotização infantil , a qual é negligenciada na atualidade . diante disso, é lícito destacar o peso que o silenciamento e a insuficiência legislativa possuem sobre essa problemática.em primeiro lugar , convém enfatizar que a falta de debate sobre a erotização na infância está entre as principais causas do revés . nesse sentido, segundo o filósofo michel foucault, numa sociedade pós-moderna,muitos temas são silenciados . sob esse viés, é evidente que o problema da disseminação cultural do erotismo na infância se torna mais grave quando não há um debate sobre o prejuízo da exposição de crianças a situações constrangedoras , que podem no futuro afetar o psicológico delas.ademais, vale também ressaltar a a ausência de medidas governamentais como mais um dos fatores que agravam o impasse. segundo o filósofo jhon locke , o estado viola o ""contrato social"" quando não cumpre sua função de garantir os direitos indispensáveis de todos os cidadãos. dessa forma ,observa-se a falta de leis efeitivas , por parte do governo , para evitar a disseminação da cultural da erotização infantil.​​​​​​​portanto, medidas são necessárias para resolver a questão. cabe às escolas a criação de rodas de conversas, por meio de aulas extraclasse, que visem o dabate acerca dos impactos negativos da erotização infantil. além disso o governo deve regir leis que proíbam a cultura erótica entre crianças. assim , o problema em questão poderá ser superado.",160,8
"a série francesa, ‘’lindinhas’’, foi acusada de erotização infantil ao retratar a história de uma menina de 11 anos que quer se libertar da criação conservadora e entra para um grupo de dança com outras três meninas, também menores de idade. de maneira análoga à obra cinematográfica, a erotização infantil pula etapas importantes de desenvolvimento e traz diversas consequências graves. pode-se, portanto, analisar como efeitos de tal problemática o: a pressão estética e o reforço a cultura do estupro.em primeira análise, evidencia-se,  que muitos conteúdos midiáticos, vestuários, desenhos e brinquedos voltados às meninas na ideia de cultivo à beleza como algo inerente ao feminino, são grandes responsáveis por esse conflito. pode-se citar como conteúdo direto da mídia as animações japonesas, que geralmente retratam garotas consideradas ‘’padrão’’ com traços infantis e comportamentos sexuais, logo, fica nítido que as estes meios não se atentam à vulnerabilidade dos seus espectadores, disponibilizando conteúdos impróprios e irrelevantes na constituição do sujeito que está em formação, em especial,as crianças, os quais, desde cedo, estão expostos às informações midiáticas. uma vez que é leviano negar que as crianças não possuem senso crítico para avaliar o impacto de tal influência em suas vidas, consequentemente, irão reproduzir ou se espelhar no que foi visto por elas. em vista dos fatos apresentados, é preciso um esforço nacional para mudança desse quadro.em segunda análise, é imperativo pontuar que diariamente crianças e adolescentes são abusados sem qualquer chance de se defenderem, uma vez que o agressor demonstra força, fazendo com que a vítima venha se sentir inferior, ou seja, com total fragilidade. além disso, sexualização precoce pode criar um desejo por meninas que forma um mercado para pornografia e exploração sexual de crianças. isto é, ao retratar a infância como algo que pode ser ‘’sexy’’, a cultura acaba por naturalizar práticas como abuso, violência e comportamentos machistas, onde tais atos burlam as normas descritas no código penal e estatuto da criança e do adolescente. nesse sentindo, observa-se o quão preocupante é a questão da erotização precoce e suas grandes consequências.​​​​​​​portanto, diante dos fatos apresentados, é inegável que medidas precisam serem tomadas para diminuir tamanha problemática. posto isso, cabe ao governo federal – esfera dos três poderes – elaborar leis que proíbam conteúdo de cunho impróprio ou que sexualizem as crianças em tvs abertas em todos os horários. deve ainda, fiscalizar e aplicar punições severas na violação dessas leis, para que se tenha maior controle do que a massa de crianças está tendo contato. ademais, é dever ministério da educação tornar realidade o debate e palestra sobre educação sexual nas instituições de ensinos, com o objetivo de que a criança conheça os limites do próprio corpo, uma vez que é fundamental para se defender contra o abuso sexual.",160,8
"é indubitável que a cultura de erotização infantil se faz cada vez mais presente no mundo contemporâneo. incentivados pela mídia, crianças e adolescentes estão sendo expostos cada vez mais a situações não condizentes com suas faixas etárias, o que pode acarretar em problemas futuros.em primeira análise, é importante salientar que a mídia atualmente se constitui como um dos principais fatores que corroboram no processo de erotização infantil, uma vez que crianças e adolescentes estão expostos a diversos conteúdos muitas vezes inadequados para sua idade. um exemplo recente foi a obra cinematográfica “cuties” produzida pela plataforma de streaming netflix, que recebeu diversas críticas por incentivar a erotização infantil, uma vez que as protagonistas do filme que representam crianças de apenas 11 anos aparecem em poses sexualizadas em um palco de dança.ademais, vale também ressaltar que uma ruptura precoce da infância, etapa primordial na vida de qualquer criança, pode levar o mesmo a apresentar problemas em seu desenvolvimento podendo até mesmo estimular o aparecimento de doenças psicológicas, tais como ansiedade e depressão.​​​​​​​tendo em vista os aspectos mencionados, urge, portanto, a necessidade de medidas que garantam o crescimento saudável das crianças e adolescentes. portanto, para reverter tal situação, é necessário que o governo federalcrie campanhas de conscientização sobre “a cultura de erotização infantil”, mostrando os impactos negativos que a problemática pode causar na vida das crianças e alertar os pais sobre a importância de supervisionar os conteúdos voltados aos mesmos.",200,9
"o filme de origem francesa estreado pela netflixnetflix ""lindinhas"" que retrata a preocupante situação da erotização infantil . esse tema é bastante discutido e preocupante principalmente entre os pais, professores e, todos aqueles que zelam pelo bem-estar da criança. essa cultura é notada especialmente em algumas músicas escutadas pela sociedade, que apresentam letras execráveis no ponto de vista social. essas canções estão em maior concentração nas comunidades, nos lugares com menos ação social e, nas plataformas digitais. tal cultura é fruto das falhas na assistência governamental, aliado ao acesso às redes sociais precocemente.primeiramente, é fulcral pontuar que as a cultura da erotização infantil deriva da baixa atuação dos setores governamentais no que concerne a criação de mecanismos que coibam tais recorrência.",160,8
"o filme “homens, mulheres e filhos” retrata as mudanças na rotina das famílias à medida em que os filhos passam pela transição da infância à adolescência ao mostrar o ambiente familiar de cada adolescente. em uma família mostrada no filme, que é integrada por mãe e filha, é explicitada a sexualização que a mulher submete a filha ao passo em que a adolescente tem um site em que posa com roupas curtas e justas, as quais são símbolos do vestuário erótico. analogamente ao mostrado no filme, a realidade brasileira não se difere inteiramente, haja vista que a erotização infantil é validada por comportamentos errôneos da sociedade, como a má influência midiática e a carência do conteúdo de educação sexual no ambiente escolar. assim, é indubitável que medidas sejam aplicadas para mitigar o quadro atual.em primeiro plano, a mídia corrobora com a sexualização precoce, uma vez que nos meios de comunicação, os indivíduos notórios do âmbito artístico são utilizados a fim de induzirem o público a adquirir ou a fazer algo. dessa forma, a admiração por um artista faz com que a criança sinta a necessidade de possuir ou utilizar aquilo que lhe é ofertado, perdendo assim, a identidade subjetiva da criança, dado que ela desfrutará daquilo por mera influência midiática. de acordo com edmund husserl, a identidade subjetiva de um indivíduo é de suma importância para a recepção das informações lançadas no meio social. assim, a mídia elucida o comportamento infantil que não tenha individualidade para que a criança seja sempre influenciada.outrossim, a inexistência do conteúdo de educação sexual nas escolas legitima a insuficiência de abordagens que preparam os alunos para a vida social e acadêmica. o conteúdo, além de ensinar, de forma lúdica e apropriada, que cada indivíduo tem seus limites corporais, também tematiza a grade escolar, proporcionando novos caminhos para a aprendizagem. conforme paulo freire, embora a educação não mude a sociedade por inteiro, sem ela, o corpo social tampouco muda. logo, a inserção do conteúdo de educação sexual mostra-se extremamente pertinente para o entendimento da massa infantil sobre as limitações de seus corpos.destarte, faz-se necessário que o estado intervenha para extinguir o cenário atual. sendo assim, a mídia deve propor, por meio de campanhas conscientizadoras, a elucidação de conteúdos condizentes com o público infantil, a fim de que as crianças não sejam introduzidas em meios inapropriados precocemente. ademais, o ministério da educação  deve introduzir o conteúdo de educação sexual nas escolas, com o intuito de encerrar a cultura da erotização infantil em todos os aspectos sociais. logo, essas medidas conterão episódios semelhantes aos do filme “homens, mulheres e filhos” e qualificarão crianças críticas e sensíveis.",160,8
